t,i,j
14247.0,31,22
14247.0,57,2
14248.0,57,2
14249.0,57,2
14249.0,55,62
14250.0,61,76
14250.0,57,2
14250.0,55,62
14250.0,81,52
14250.0,15,54
14250.0,16,42
14251.0,16,42
14251.0,1,83
14251.0,57,2
14251.0,31,22
14251.0,55,62
14251.0,81,52
14251.0,15,54
14252.0,57,2
14252.0,55,62
14252.0,31,22
14252.0,81,52
14253.0,81,52
14253.0,57,2
14254.0,31,22
14254.0,81,52
14254.0,57,2
14255.0,55,62
14255.0,57,2
14256.0,57,2
14256.0,16,42
14257.0,55,62
14257.0,16,42
14257.0,57,2
14258.0,57,2
14259.0,57,2
14260.0,16,42
14260.0,57,2
14261.0,16,42
14262.0,55,62
14263.0,16,42
14263.0,55,62
14263.0,31,22
14264.0,31,22
14267.0,32,18
14267.0,25,75
14271.0,25,75
14272.0,25,75
14273.0,25,75
14275.0,25,75
14276.0,25,75
14277.0,26,21
14278.0,25,75
14280.0,86,47
14281.0,84,70
14282.0,84,70
14283.0,16,42
14283.0,46,26
14283.0,84,70
14284.0,84,70
14284.0,46,26
14285.0,84,70
14285.0,86,47
14286.0,25,75
14286.0,84,70
14287.0,84,70
14287.0,25,75
14288.0,84,70
14291.0,13,53
14292.0,1,33
14293.0,84,70
14293.0,1,33
14294.0,84,70
14294.0,1,33
14294.0,32,22
14295.0,84,70
14296.0,84,70
14296.0,25,75
14297.0,25,75
14298.0,84,70
14298.0,69,47
14298.0,25,75
14299.0,25,75
14299.0,46,26
14299.0,69,47
14300.0,25,75
14300.0,86,47
14300.0,84,70
14300.0,32,31
14300.0,69,47
14301.0,69,47
14301.0,84,70
14301.0,32,31
14301.0,16,42
14302.0,84,70
14302.0,32,31
14302.0,69,47
14303.0,84,70
14303.0,69,47
14303.0,32,31
14303.0,1,33
14303.0,46,21
14303.0,86,47
14303.0,25,75
14303.0,16,42
14304.0,32,31
14304.0,25,75
14304.0,84,70
14305.0,32,31
14305.0,16,42
14306.0,16,42
14306.0,32,31
14306.0,26,21
14307.0,16,42
14307.0,32,31
14308.0,16,42
14308.0,32,31
14309.0,61,76
14309.0,16,42
14309.0,32,31
14309.0,26,21
14310.0,16,42
14310.0,32,31
14311.0,16,42
14311.0,32,31
14312.0,32,31
14312.0,16,42
14313.0,32,31
14314.0,32,31
14314.0,46,26
14315.0,32,31
14315.0,46,21
14316.0,1,33
14316.0,46,26
14316.0,32,31
14317.0,1,33
14317.0,32,31
14317.0,46,26
14318.0,1,33
14318.0,32,31
14318.0,46,26
14318.0,86,69
14319.0,32,31
14319.0,1,33
14319.0,46,26
14319.0,86,69
14320.0,16,42
14320.0,32,31
14321.0,32,31
14321.0,1,33
14321.0,26,21
14321.0,16,42
14322.0,32,31
14322.0,25,75
14322.0,16,42
14323.0,25,75
14323.0,32,31
14323.0,16,42
14324.0,16,42
14324.0,32,31
14324.0,46,21
14324.0,25,75
14325.0,46,26
14325.0,32,31
14325.0,16,42
14326.0,46,26
14326.0,26,21
14326.0,32,31
14326.0,43,11
14326.0,86,69
14326.0,16,42
14327.0,32,31
14327.0,26,21
14327.0,16,42
14328.0,16,42
14328.0,32,83
14328.0,1,33
14328.0,32,31
14329.0,16,42
14330.0,32,83
14332.0,32,83
14332.0,56,74
14333.0,32,83
14333.0,1,33
14334.0,1,33
14334.0,25,75
14335.0,32,83
14335.0,25,75
14335.0,1,33
14336.0,57,68
14336.0,1,33
14337.0,46,21
14337.0,57,68
14338.0,81,52
14338.0,57,68
14338.0,46,21
14339.0,57,68
14340.0,1,33
14340.0,56,74
14340.0,57,68
14341.0,57,68
14341.0,1,33
14342.0,1,33
14342.0,57,68
14343.0,57,68
14343.0,1,33
14344.0,57,68
14344.0,1,33
14345.0,57,68
14345.0,1,33
14346.0,4,84
14346.0,1,33
14346.0,18,59
14346.0,57,68
14347.0,57,68
14348.0,57,68
14349.0,57,68
14349.0,26,21
14349.0,46,26
14350.0,46,26
14351.0,46,26
14351.0,73,11
14352.0,46,26
14353.0,1,33
14354.0,1,33
14355.0,1,33
14356.0,1,33
14357.0,1,33
14358.0,1,33
14359.0,1,33
14360.0,26,21
14360.0,1,33
14361.0,1,33
14361.0,46,26
14362.0,46,26
14364.0,46,26
14364.0,16,42
14365.0,46,26
14367.0,46,26
14368.0,46,26
14369.0,46,26
14369.0,81,52
14370.0,46,26
14370.0,62,76
14371.0,62,76
14372.0,46,26
14372.0,62,76
14373.0,46,26
14373.0,62,76
14374.0,62,76
14374.0,46,26
14374.0,1,33
14375.0,1,33
14375.0,46,26
14376.0,46,26
14377.0,46,26
14378.0,46,26
14380.0,26,21
14385.0,18,59
14386.0,18,59
14386.0,46,26
14387.0,31,83
14387.0,18,59
14387.0,46,26
14388.0,46,26
14388.0,18,59
14388.0,26,21
14389.0,18,59
14390.0,26,21
14390.0,18,59
14391.0,18,59
14392.0,18,59
14393.0,18,59
14393.0,46,26
14394.0,46,26
14394.0,18,59
14395.0,46,26
14395.0,18,59
14395.0,46,21
14396.0,18,59
14397.0,18,59
14398.0,18,59
14399.0,46,26
14399.0,18,59
14400.0,46,21
14400.0,18,59
14400.0,43,11
14401.0,43,11
14401.0,18,59
14401.0,46,26
14401.0,56,74
14402.0,43,11
14402.0,46,26
14402.0,18,59
14403.0,18,59
14404.0,43,11
14404.0,18,59
14405.0,43,11
14405.0,46,26
14405.0,46,21
14406.0,46,21
14406.0,43,11
14406.0,46,26
14407.0,43,11
14408.0,43,11
14409.0,56,74
14411.0,25,75
14411.0,56,74
14412.0,25,75
14412.0,56,74
14413.0,25,75
14414.0,25,75
14415.0,25,75
14416.0,25,75
14417.0,25,75
14418.0,25,75
14419.0,25,75
14420.0,25,75
14420.0,18,59
14420.0,46,26
14421.0,56,74
14421.0,54,48
14421.0,25,75
14421.0,18,59
14421.0,15,48
14421.0,43,11
14422.0,43,11
14422.0,25,75
14422.0,48,70
14423.0,25,75
14423.0,48,70
14424.0,4,84
14424.0,56,74
14424.0,25,75
14425.0,25,75
14425.0,56,74
14426.0,46,26
14426.0,25,75
14427.0,25,75
14428.0,25,75
14429.0,25,75
14430.0,25,75
14431.0,46,26
14431.0,25,75
14432.0,25,75
14432.0,18,59
14432.0,46,26
14433.0,25,75
14434.0,18,59
14434.0,25,75
14435.0,25,75
14436.0,25,75
14437.0,25,75
14438.0,25,75
14439.0,25,75
14440.0,25,75
14441.0,46,26
14441.0,25,75
14441.0,18,59
14442.0,46,26
14442.0,18,59
14442.0,25,75
14443.0,26,21
14443.0,46,26
14443.0,25,75
14444.0,25,75
14445.0,25,75
14445.0,46,26
14446.0,25,75
14446.0,46,26
14447.0,25,75
14447.0,46,26
14448.0,46,26
14448.0,25,75
14448.0,18,59
14449.0,46,21
14449.0,32,31
14449.0,25,75
14449.0,18,59
14450.0,46,26
14450.0,32,31
14450.0,25,75
14451.0,25,75
14451.0,46,21
14452.0,32,31
14452.0,25,75
14454.0,32,31
14455.0,25,75
14455.0,32,31
14456.0,25,75
14456.0,32,31
14457.0,25,75
14457.0,32,31
14458.0,25,75
14458.0,32,31
14459.0,32,31
14460.0,32,31
14460.0,86,69
14461.0,86,69
14461.0,26,21
14462.0,86,69
14464.0,43,11
14464.0,86,69
14465.0,86,69
14465.0,48,70
14467.0,48,70
14468.0,48,70
14468.0,24,84
14469.0,81,52
14469.0,32,31
14470.0,48,70
14471.0,48,70
14472.0,86,69
14472.0,48,70
14473.0,48,70
14475.0,86,69
14476.0,32,31
14476.0,86,69
14477.0,86,69
14478.0,86,69
14478.0,43,11
14479.0,43,11
14479.0,24,84
14479.0,86,69
14480.0,43,11
14480.0,86,69
14481.0,43,11
14481.0,86,69
14482.0,86,69
14482.0,43,11
14482.0,12,81
14483.0,86,69
14483.0,43,11
14484.0,86,69
14484.0,25,75
14485.0,86,69
14486.0,86,69
14487.0,25,75
14487.0,86,69
14489.0,86,69
14490.0,56,74
14490.0,81,52
14491.0,12,81
14491.0,56,74
14491.0,86,69
14492.0,56,74
14492.0,86,69
14493.0,12,81
14493.0,56,74
14494.0,56,74
14494.0,12,52
14494.0,12,81
14495.0,86,69
14495.0,12,52
14495.0,56,74
14496.0,86,69
14496.0,12,52
14496.0,12,81
14496.0,56,74
14497.0,48,70
14497.0,12,52
14497.0,12,81
14498.0,12,52
14498.0,12,81
14499.0,12,52
14499.0,86,69
14499.0,12,81
14499.0,24,84
14500.0,12,81
14500.0,12,52
14500.0,86,69
14501.0,12,52
14501.0,12,81
14501.0,48,70
14502.0,48,70
14502.0,43,11
14502.0,12,81
14502.0,12,52
14503.0,43,11
14504.0,81,52
14504.0,43,11
14504.0,12,52
14505.0,12,52
14506.0,12,52
14507.0,25,75
14507.0,43,11
14508.0,25,75
14509.0,48,70
14511.0,48,70
14512.0,43,11
14512.0,12,52
14513.0,12,52
14514.0,12,81
14515.0,43,11
14515.0,12,81
14516.0,12,81
14517.0,12,81
14518.0,12,81
14519.0,12,81
14520.0,12,81
14523.0,39,59
14523.0,48,70
14524.0,48,70
14526.0,15,48
14526.0,43,11
14526.0,25,75
14527.0,15,48
14527.0,43,11
14527.0,48,70
14527.0,54,48
14528.0,43,11
14528.0,48,70
14528.0,54,48
14529.0,43,11
14529.0,54,48
14529.0,48,70
14530.0,43,11
14531.0,43,11
14532.0,43,11
14533.0,39,18
14534.0,61,7
14535.0,39,59
14535.0,86,79
14536.0,39,18
14538.0,25,75
14538.0,43,11
14538.0,39,59
14542.0,32,31
14543.0,32,31
14545.0,43,11
14549.0,86,79
14550.0,56,74
14550.0,86,79
14551.0,39,59
14551.0,86,79
14552.0,39,59
14552.0,56,74
14552.0,86,79
14553.0,86,79
14554.0,86,79
14554.0,18,3
14555.0,39,59
14555.0,86,79
14556.0,86,79
14556.0,39,59
14556.0,18,3
14557.0,18,3
14557.0,86,79
14558.0,86,79
14558.0,18,3
14559.0,18,3
14559.0,86,79
14560.0,86,79
14560.0,18,3
14561.0,18,3
14561.0,86,79
14562.0,18,3
14562.0,86,79
14563.0,86,79
14563.0,18,3
14564.0,18,3
14564.0,86,79
14565.0,86,79
14565.0,18,3
14566.0,86,79
14566.0,18,3
14567.0,86,79
14568.0,86,79
14569.0,32,31
14569.0,86,79
14570.0,86,79
14570.0,56,74
14571.0,86,79
14571.0,18,3
14571.0,56,74
14572.0,18,3
14572.0,86,79
14573.0,86,79
14573.0,18,3
14574.0,18,3
14574.0,86,79
14574.0,32,31
14575.0,86,79
14576.0,86,79
14576.0,32,31
14577.0,32,31
14577.0,86,79
14578.0,86,79
14578.0,32,31
14579.0,32,31
14579.0,86,79
14580.0,86,79
14580.0,32,31
14581.0,32,31
14581.0,86,79
14582.0,86,79
14583.0,86,79
14584.0,86,79
14585.0,86,79
14585.0,32,31
14586.0,86,79
14587.0,32,31
14587.0,86,79
14588.0,32,31
14588.0,86,79
14589.0,32,31
14589.0,86,79
14590.0,32,31
14590.0,86,79
14591.0,86,79
14591.0,32,31
14592.0,86,79
14592.0,32,31
14593.0,86,79
14594.0,86,79
14594.0,32,31
14595.0,86,79
14595.0,32,31
14596.0,86,79
14596.0,32,31
14597.0,32,31
14597.0,86,79
14598.0,32,31
14598.0,86,79
14599.0,32,31
14600.0,32,31
14602.0,32,31
14603.0,32,31
14604.0,32,31
14605.0,32,31
14606.0,86,79
14606.0,32,31
14607.0,86,79
14607.0,32,31
14608.0,86,79
14608.0,32,31
14609.0,32,31
14609.0,86,79
14609.0,56,74
14610.0,32,31
14610.0,56,74
14610.0,86,79
14611.0,56,74
14611.0,32,31
14611.0,86,79
14612.0,86,79
14612.0,32,31
14613.0,32,31
14613.0,56,74
14613.0,86,79
14614.0,32,31
14614.0,86,79
14615.0,32,31
14615.0,86,79
14616.0,56,74
14616.0,32,31
14616.0,86,79
14617.0,86,79
14617.0,32,31
14618.0,86,79
14618.0,32,31
14619.0,32,31
14619.0,86,79
14620.0,56,74
14620.0,86,79
14621.0,56,74
14621.0,86,79
14622.0,86,79
14622.0,56,74
14623.0,86,79
14623.0,56,74
14624.0,86,79
14624.0,43,73
14624.0,56,74
14625.0,43,73
14625.0,86,79
14625.0,56,74
14626.0,86,79
14626.0,56,74
14627.0,86,79
14628.0,86,79
14628.0,56,74
14629.0,56,74
14629.0,86,79
14630.0,56,74
14630.0,86,79
14631.0,56,74
14631.0,25,75
14631.0,86,79
14632.0,56,74
14632.0,86,79
14633.0,86,79
14634.0,56,74
14636.0,86,79
14639.0,56,74
14646.0,56,74
14647.0,56,74
14649.0,56,74
14650.0,56,74
14663.0,86,79
14664.0,86,79
14664.0,4,84
14668.0,86,47
14669.0,86,47
14670.0,86,47
14671.0,86,47
14671.0,56,74
14672.0,86,47
14673.0,86,47
14674.0,56,74
14676.0,56,74
14680.0,43,73
14681.0,43,73
14682.0,43,73
14683.0,43,73
14683.0,56,74
14684.0,43,73
14685.0,43,73
14686.0,43,73
14687.0,43,73
14688.0,43,73
14689.0,43,73
14690.0,43,73
14691.0,43,73
14691.0,13,53
14692.0,13,53
14692.0,43,73
14693.0,43,73
14693.0,13,53
14694.0,13,53
14694.0,43,73
14695.0,43,73
14696.0,43,73
14696.0,24,84
14697.0,43,73
14698.0,43,73
14699.0,43,73
14700.0,4,84
14700.0,43,73
14701.0,43,73
14702.0,43,73
14703.0,43,73
14704.0,43,73
14705.0,43,73
14706.0,43,73
14707.0,13,53
14708.0,43,73
14709.0,43,73
14710.0,18,3
14712.0,18,3
14714.0,13,53
14714.0,56,74
14714.0,18,3
14715.0,18,3
14716.0,18,3
14717.0,18,3
14718.0,56,74
14719.0,18,3
14719.0,56,74
14719.0,76,7
14720.0,56,74
14720.0,76,7
14721.0,76,7
14722.0,76,7
14722.0,18,3
14722.0,56,74
14723.0,18,3
14723.0,76,7
14723.0,56,74
14724.0,76,7
14724.0,18,3
14724.0,56,74
14725.0,29,33
14725.0,76,7
14725.0,56,74
14725.0,18,3
14726.0,76,7
14726.0,56,74
14726.0,18,3
14727.0,56,74
14727.0,76,7
14728.0,76,7
14728.0,56,74
14728.0,18,3
14729.0,56,74
14729.0,76,7
14730.0,76,7
14730.0,56,74
14731.0,56,74
14731.0,76,7
14732.0,56,74
14732.0,76,7
14733.0,76,7
14733.0,18,3
14733.0,56,74
14734.0,56,74
14734.0,76,7
14735.0,76,7
14735.0,56,74
14735.0,18,3
14736.0,18,3
14736.0,76,7
14736.0,56,74
14737.0,18,3
14737.0,56,74
14737.0,76,7
14738.0,56,74
14738.0,76,7
14738.0,18,3
14739.0,18,3
14739.0,76,7
14739.0,56,74
14740.0,56,74
14740.0,76,7
14740.0,18,3
14741.0,56,74
14741.0,76,7
14741.0,18,3
14742.0,56,74
14742.0,18,3
14742.0,76,7
14743.0,76,7
14743.0,18,3
14743.0,56,74
14744.0,18,3
14744.0,76,7
14744.0,56,74
14745.0,76,7
14745.0,18,3
14745.0,56,74
14746.0,18,3
14746.0,76,7
14746.0,56,74
14747.0,18,3
14747.0,56,74
14747.0,76,7
14748.0,76,7
14748.0,56,74
14748.0,18,3
14749.0,56,74
14749.0,18,3
14749.0,76,7
14750.0,56,74
14750.0,18,3
14750.0,76,7
14751.0,18,3
14751.0,76,7
14751.0,56,74
14752.0,76,7
14752.0,56,74
14752.0,18,3
14753.0,56,74
14753.0,76,7
14753.0,18,3
14754.0,56,74
14754.0,76,7
14754.0,18,3
14755.0,32,31
14755.0,18,3
14756.0,18,3
14756.0,32,31
14757.0,18,3
14757.0,32,31
14758.0,18,3
14759.0,18,3
14760.0,18,3
14761.0,18,3
14762.0,18,3
14763.0,18,3
14764.0,18,3
14765.0,18,3
14766.0,18,3
14767.0,18,3
14768.0,18,3
14769.0,18,3
14770.0,18,3
14771.0,18,3
14772.0,18,3
14776.0,18,3
14777.0,32,31
14778.0,32,31
14779.0,32,31
14780.0,32,31
14781.0,18,3
14781.0,32,31
14782.0,32,31
14782.0,18,3
14783.0,32,31
14783.0,18,3
14784.0,32,31
14784.0,18,3
14785.0,18,3
14785.0,32,31
14786.0,32,31
14787.0,32,31
14788.0,18,3
14788.0,32,31
14789.0,32,31
14790.0,18,3
14790.0,32,31
14791.0,32,31
14792.0,32,31
14793.0,18,3
14793.0,32,31
14794.0,32,31
14794.0,18,3
14795.0,32,31
14795.0,18,3
14796.0,32,31
14796.0,18,3
14797.0,32,31
14797.0,18,3
14798.0,32,31
14798.0,18,3
14799.0,32,31
14800.0,76,7
14800.0,56,74
14801.0,56,74
14801.0,76,7
14802.0,56,74
14802.0,76,7
14803.0,56,74
14803.0,76,7
14804.0,76,7
14804.0,56,74
14805.0,56,74
14805.0,76,7
14806.0,56,74
14806.0,76,7
14807.0,76,7
14807.0,56,74
14808.0,76,7
14808.0,56,74
14809.0,76,7
14809.0,56,74
14810.0,56,74
14810.0,76,7
14811.0,56,74
14811.0,76,7
14812.0,76,7
14812.0,56,74
14813.0,56,74
14813.0,76,7
14814.0,56,74
14814.0,76,7
14815.0,76,7
14815.0,56,74
14816.0,13,53
14816.0,56,74
14816.0,76,7
14817.0,76,7
14817.0,56,74
14818.0,76,7
14818.0,56,74
14819.0,56,74
14819.0,76,7
14820.0,76,7
14820.0,56,74
14821.0,56,74
14821.0,76,7
14822.0,76,7
14822.0,56,74
14823.0,76,7
14823.0,56,74
14824.0,76,7
14824.0,56,74
14825.0,76,7
14825.0,56,74
14826.0,76,7
14826.0,56,74
14829.0,56,74
14840.0,13,53
14841.0,13,53
14845.0,32,31
14846.0,32,31
14847.0,32,31
14848.0,32,31
14849.0,32,31
14850.0,32,31
14851.0,32,31
14851.0,56,74
14852.0,32,31
14852.0,13,53
14853.0,32,31
14855.0,32,31
14859.0,56,74
14860.0,13,53
14861.0,13,53
14862.0,56,74
14862.0,13,53
14863.0,13,53
14863.0,56,74
14864.0,56,74
14864.0,32,31
14865.0,56,74
14865.0,32,31
14866.0,32,31
14866.0,56,74
14867.0,56,74
14867.0,13,53
14867.0,32,31
14868.0,32,31
14868.0,56,74
14869.0,32,31
14869.0,56,74
14870.0,32,31
14870.0,56,74
14871.0,56,74
14871.0,32,31
14872.0,56,74
14872.0,32,31
14873.0,32,31
14873.0,56,74
14874.0,32,31
14874.0,56,74
14874.0,39,75
14875.0,32,31
14875.0,56,74
14876.0,56,74
14877.0,56,74
14877.0,13,53
14878.0,13,53
14878.0,56,74
14879.0,13,53
14879.0,56,74
14879.0,32,31
14880.0,56,74
14880.0,13,53
14880.0,32,22
14881.0,13,53
14881.0,56,74
14882.0,56,74
14882.0,13,53
14883.0,56,74
14883.0,13,53
14884.0,32,22
14884.0,56,74
14885.0,56,74
14885.0,32,22
14886.0,56,74
14886.0,32,22
14887.0,32,31
14887.0,32,22
14887.0,56,74
14888.0,56,74
14888.0,32,31
14889.0,32,22
14889.0,56,74
14889.0,32,31
14890.0,18,3
14890.0,56,74
14891.0,18,3
14891.0,56,74
14892.0,56,74
14892.0,18,3
14893.0,56,74
14893.0,18,3
14894.0,56,74
14894.0,18,3
14895.0,56,74
14895.0,18,3
14896.0,18,3
14896.0,56,74
14897.0,18,3
14897.0,56,74
14898.0,56,74
14899.0,56,74
14899.0,18,3
14900.0,56,74
14901.0,56,74
14902.0,56,74
14903.0,56,74
14904.0,56,74
14905.0,56,74
14906.0,56,74
14907.0,56,74
14908.0,56,74
14909.0,56,74
14910.0,56,74
14920.0,56,74
14921.0,56,74
14922.0,56,74
14923.0,56,74
14924.0,56,74
14925.0,56,74
14926.0,56,74
14927.0,56,74
14928.0,56,74
14929.0,56,74
14930.0,56,74
14931.0,56,74
14932.0,56,74
14936.0,56,74
14942.0,31,83
14943.0,56,74
14950.0,56,74
14963.0,56,74
14999.0,56,74
15000.0,56,74
15001.0,56,74
15002.0,56,74
15003.0,56,74
15005.0,56,74
15006.0,56,74
15007.0,56,74
15008.0,56,74
15009.0,56,74
15010.0,56,74
15011.0,56,74
15012.0,56,74
15013.0,56,74
15014.0,56,74
15015.0,56,74
15016.0,56,74
15017.0,56,74
15018.0,56,74
15019.0,56,74
15020.0,56,74
15021.0,56,74
15022.0,56,74
15023.0,56,74
15024.0,56,74
15025.0,56,74
15026.0,56,74
15027.0,56,74
15028.0,56,74
15029.0,56,74
15030.0,56,74
15031.0,56,74
15032.0,56,74
15033.0,56,74
15034.0,56,74
15035.0,56,74
15036.0,56,74
15037.0,56,74
15038.0,56,74
15039.0,56,74
15040.0,56,74
15041.0,56,74
15042.0,56,74
15043.0,56,74
15044.0,56,74
15045.0,56,74
15046.0,56,74
15047.0,56,74
15048.0,56,74
15049.0,56,74
15050.0,56,74
15051.0,56,74
15052.0,56,74
15053.0,56,74
15054.0,56,74
15055.0,56,74
15056.0,56,74
15057.0,56,74
15058.0,56,74
15059.0,56,74
15064.0,56,74
15066.0,56,74
15067.0,56,74
15068.0,56,74
15069.0,56,74
15070.0,56,74
15071.0,56,74
15072.0,56,74
15073.0,56,74
15074.0,56,74
15075.0,56,74
15076.0,56,74
15077.0,56,74
15078.0,56,74
15081.0,56,74
15083.0,56,74
15084.0,56,74
15085.0,56,74
15086.0,56,74
15087.0,56,74
15088.0,56,74
15089.0,56,74
15090.0,56,74
15091.0,56,74
15092.0,56,74
15093.0,56,74
15106.0,56,74
15111.0,56,74
15112.0,56,74
15113.0,56,74
15114.0,56,74
15115.0,54,48
15116.0,54,48
15117.0,54,48
15117.0,56,74
15118.0,54,48
15119.0,54,48
15119.0,56,74
15120.0,15,48
15120.0,54,48
15120.0,48,70
15121.0,54,48
15121.0,48,70
15121.0,15,48
15122.0,54,48
15122.0,56,74
15123.0,54,48
15123.0,56,74
15124.0,54,48
15125.0,54,48
15125.0,56,74
15126.0,54,48
15128.0,54,48
15129.0,54,48
15130.0,54,48
15131.0,54,48
15132.0,54,48
15133.0,54,48
15134.0,54,48
15140.0,54,48
15142.0,54,48
15145.0,56,74
15146.0,56,74
15147.0,54,48
15147.0,56,74
15148.0,56,74
15149.0,54,48
15149.0,56,74
15150.0,56,74
15151.0,56,74
15152.0,56,74
15153.0,56,74
15154.0,56,74
15155.0,54,48
15155.0,56,74
15156.0,56,74
15157.0,56,74
15158.0,56,74
15158.0,54,48
15159.0,56,74
15159.0,54,48
15160.0,32,31
15160.0,56,74
15161.0,32,31
15161.0,56,74
15162.0,32,31
15162.0,56,74
15163.0,54,48
15163.0,56,74
15163.0,32,31
15164.0,56,74
15165.0,56,74
15170.0,54,48
15171.0,54,48
15171.0,56,74
15175.0,32,31
15177.0,54,48
15183.0,54,48
15184.0,39,75
15184.0,54,48
15187.0,54,48
15188.0,54,48
15190.0,54,48
15193.0,54,48
15197.0,39,75
15199.0,54,48
15201.0,18,3
15201.0,54,48
15202.0,18,3
15202.0,32,31
15203.0,32,31
15203.0,54,48
15204.0,18,3
15204.0,39,75
15209.0,54,48
15211.0,54,48
15212.0,56,74
15213.0,54,48
15213.0,56,74
15214.0,56,74
15215.0,56,74
15215.0,54,48
15216.0,56,74
15217.0,32,31
15218.0,32,31
15218.0,48,70
15219.0,56,74
15220.0,56,74
15221.0,56,74
15221.0,54,48
15222.0,54,48
15223.0,56,74
15223.0,54,48
15224.0,56,74
15224.0,54,48
15225.0,56,74
15225.0,32,31
15226.0,56,74
15226.0,54,48
15226.0,32,31
15227.0,56,74
15228.0,54,48
15228.0,56,74
15229.0,56,74
15230.0,54,48
15230.0,32,22
15230.0,56,74
15231.0,56,74
15231.0,32,31
15232.0,32,31
15232.0,54,48
15232.0,56,74
15234.0,54,48
15235.0,54,48
15235.0,32,31
15236.0,56,74
15236.0,54,48
15236.0,32,31
15237.0,32,31
15237.0,56,74
15238.0,56,74
15238.0,48,70
15238.0,32,31
15239.0,56,74
15239.0,54,48
15240.0,56,74
15240.0,54,48
15241.0,54,48
15241.0,56,74
15242.0,54,48
15242.0,56,74
15243.0,32,31
15243.0,56,74
15244.0,56,74
15244.0,32,31
15245.0,56,74
15245.0,54,48
15246.0,56,74
15246.0,32,31
15247.0,56,74
15247.0,32,31
15248.0,54,48
15248.0,56,74
15248.0,32,31
15249.0,56,74
15249.0,32,31
15249.0,54,48
15250.0,54,48
15250.0,32,31
15250.0,56,74
15250.0,43,73
15251.0,54,48
15251.0,43,73
15251.0,32,31
15251.0,56,74
15252.0,43,73
15252.0,32,31
15252.0,54,48
15252.0,56,74
15253.0,54,48
15253.0,43,73
15253.0,56,74
15253.0,32,31
15254.0,43,73
15254.0,56,74
15254.0,32,31
15254.0,54,48
15255.0,54,48
15255.0,56,74
15255.0,32,31
15255.0,43,73
15256.0,54,48
15256.0,43,73
15256.0,56,74
15256.0,32,31
15257.0,54,48
15257.0,43,73
15257.0,56,74
15258.0,43,73
15258.0,32,31
15258.0,56,74
15259.0,43,73
15259.0,54,48
15259.0,56,74
15260.0,54,48
15260.0,32,31
15260.0,43,73
15260.0,56,74
15261.0,43,73
15261.0,54,48
15261.0,56,74
15262.0,43,73
15262.0,54,48
15262.0,56,74
15263.0,32,31
15263.0,54,48
15263.0,43,73
15263.0,56,74
15264.0,56,74
15264.0,54,48
15264.0,43,73
15265.0,56,74
15265.0,54,48
15265.0,43,73
15266.0,56,74
15266.0,43,73
15266.0,54,48
15267.0,54,48
15267.0,43,73
15268.0,54,48
15268.0,43,73
15269.0,43,73
15269.0,54,48
15269.0,56,74
15270.0,56,74
15270.0,43,73
15270.0,54,48
15271.0,54,48
15271.0,56,74
15274.0,56,74
15274.0,54,48
15275.0,56,74
15275.0,54,48
15276.0,32,22
15276.0,54,48
15276.0,32,31
15277.0,56,74
15277.0,54,48
15278.0,56,74
15278.0,32,31
15279.0,54,48
15279.0,56,74
15279.0,32,31
15279.0,32,22
15280.0,32,31
15280.0,54,48
15280.0,56,74
15281.0,56,74
15282.0,32,31
15282.0,54,48
15282.0,56,74
15283.0,54,48
15283.0,32,31
15283.0,56,74
15284.0,54,48
15284.0,56,74
15284.0,32,31
15285.0,56,74
15285.0,32,31
15286.0,32,31
15286.0,54,48
15287.0,56,74
15287.0,32,31
15287.0,54,48
15288.0,54,48
15288.0,32,31
15289.0,54,48
15289.0,32,31
15289.0,56,74
15290.0,56,74
15290.0,32,31
15291.0,56,74
15291.0,32,31
15292.0,54,48
15292.0,32,31
15293.0,56,74
15294.0,54,48
15294.0,56,74
15295.0,54,48
15296.0,32,31
15296.0,54,48
15297.0,32,31
15298.0,32,31
15299.0,32,31
15299.0,54,48
15299.0,56,74
15300.0,56,74
15300.0,32,31
15300.0,54,48
15301.0,54,48
15301.0,32,31
15302.0,54,48
15302.0,32,31
15303.0,54,48
15303.0,32,31
15304.0,54,48
15305.0,54,48
15310.0,54,48
15312.0,54,48
15313.0,48,70
15313.0,54,48
15314.0,54,48
15315.0,54,48
15315.0,32,31
15316.0,54,48
15317.0,54,48
15318.0,54,48
15319.0,54,48
15320.0,54,48
15322.0,54,48
15323.0,54,48
15324.0,48,70
15324.0,54,48
15325.0,54,48
15326.0,54,48
15327.0,54,48
15328.0,54,48
15329.0,54,48
15330.0,54,48
15331.0,54,48
15332.0,54,48
15333.0,54,48
15334.0,54,48
15335.0,54,48
15336.0,54,48
15337.0,54,48
15338.0,54,48
15339.0,54,48
15370.0,32,31
15410.0,32,22
15412.0,32,22
15413.0,32,31
15415.0,32,22
15417.0,32,22
15418.0,32,22
15419.0,32,22
15420.0,32,22
15421.0,32,22
15422.0,32,22
15423.0,32,22
15424.0,32,22
15425.0,32,22
15426.0,32,22
15427.0,32,22
15430.0,32,22
15431.0,32,22
15432.0,32,22
15433.0,32,22
15435.0,32,22
15436.0,32,22
15437.0,32,22
15438.0,32,22
15439.0,32,22
15440.0,32,22
15441.0,32,22
15442.0,32,22
15443.0,32,22
15444.0,32,22
15445.0,32,22
15446.0,32,22
15447.0,32,22
15463.0,32,31
15465.0,32,22
15466.0,32,22
15467.0,32,22
15468.0,32,22
15469.0,32,22
