t,i,j
615.0,1857,1441
615.0,1538,1920
615.0,1920,1522
615.0,1920,1507
615.0,1767,1489
615.0,1650,1668
616.0,1583,1529
616.0,1599,1529
616.0,1678,1532
616.0,1857,1441
616.0,1538,1920
616.0,1920,1522
616.0,1920,1507
616.0,1767,1489
616.0,1650,1668
617.0,1580,1628
617.0,1598,1463
617.0,1857,1441
617.0,1538,1920
617.0,1519,1523
617.0,1825,1519
617.0,1920,1522
617.0,1920,1507
617.0,1767,1489
617.0,1650,1668
618.0,1583,1529
618.0,1599,1529
618.0,1655,1754
618.0,1669,1754
618.0,1825,1523
618.0,1538,1920
618.0,1713,1762
618.0,1519,1523
618.0,1825,1519
618.0,1572,1628
618.0,1599,1525
618.0,1920,1522
618.0,1562,1603
618.0,1920,1507
618.0,1767,1489
618.0,1650,1668
619.0,1538,1920
619.0,1600,1519
619.0,1655,1825
619.0,1713,1762
619.0,1716,1770
619.0,1519,1523
619.0,1600,1655
619.0,1825,1519
619.0,1572,1628
619.0,1599,1525
619.0,1920,1522
619.0,1562,1603
619.0,1920,1507
619.0,1767,1489
619.0,1650,1668
620.0,1538,1522
620.0,1544,1659
620.0,1582,1831
620.0,1600,1523
620.0,1600,1655
620.0,1651,1905
620.0,1825,1519
620.0,1572,1628
620.0,1716,1808
620.0,1572,1580
620.0,1669,1754
620.0,1678,1716
620.0,1599,1525
620.0,1920,1522
620.0,1562,1603
620.0,1920,1507
620.0,1767,1489
620.0,1650,1668
621.0,1572,1628
621.0,1580,1628
621.0,1583,1529
621.0,1586,1758
621.0,1592,1920
621.0,1606,1468
621.0,1716,1808
621.0,1813,1489
621.0,1572,1580
621.0,1599,1529
621.0,1669,1754
621.0,1678,1716
621.0,1599,1525
621.0,1920,1522
621.0,1562,1603
621.0,1920,1507
621.0,1767,1489
621.0,1650,1668
622.0,1572,1668
622.0,1572,1580
622.0,1599,1529
622.0,1669,1754
622.0,1678,1716
622.0,1713,1762
622.0,1538,1522
622.0,1599,1525
622.0,1920,1522
622.0,1547,1808
622.0,1562,1603
622.0,1920,1507
622.0,1767,1489
622.0,1650,1668
623.0,1538,1522
623.0,1548,1431
623.0,1599,1525
623.0,1920,1522
623.0,1547,1808
623.0,1576,1689
623.0,1857,1441
623.0,1562,1603
623.0,1920,1507
623.0,1767,1489
623.0,1538,1920
623.0,1650,1668
624.0,1544,1659
624.0,1547,1808
624.0,1576,1689
624.0,1606,1468
624.0,1643,1704
624.0,1740,1905
624.0,1857,1441
624.0,1562,1603
624.0,1920,1507
624.0,1767,1489
624.0,1538,1920
624.0,1650,1668
625.0,1548,1431
625.0,1586,1758
625.0,1600,1529
625.0,1731,1863
625.0,1740,1905
625.0,1825,1519
625.0,1857,1441
625.0,1547,1716
625.0,1562,1603
625.0,1920,1507
625.0,1825,1872
625.0,1920,1522
625.0,1767,1489
625.0,1538,1920
625.0,1650,1668
626.0,1547,1716
626.0,1605,1636
626.0,1669,1754
626.0,1678,1704
626.0,1507,1522
626.0,1547,1808
626.0,1580,1628
626.0,1538,1522
626.0,1562,1603
626.0,1920,1507
626.0,1825,1872
626.0,1920,1522
626.0,1767,1489
626.0,1538,1920
626.0,1650,1668
627.0,1547,1808
627.0,1580,1628
627.0,1592,1731
627.0,1599,1600
627.0,1606,1468
627.0,1643,1704
627.0,1716,1808
627.0,1731,1863
627.0,1538,1522
627.0,1562,1603
627.0,1572,1628
627.0,1920,1507
627.0,1740,1905
627.0,1825,1872
627.0,1920,1522
627.0,1767,1489
627.0,1538,1920
627.0,1650,1668
628.0,1538,1522
628.0,1548,1431
628.0,1562,1603
628.0,1572,1628
628.0,1599,1831
628.0,1605,1636
628.0,1617,1468
628.0,1920,1507
628.0,1740,1905
628.0,1825,1872
628.0,1920,1522
628.0,1767,1489
628.0,1587,1716
628.0,1538,1920
628.0,1599,1437
628.0,1547,1587
628.0,1650,1668
629.0,1592,1716
629.0,1643,1704
629.0,1712,1532
629.0,1740,1905
629.0,1825,1872
629.0,1920,1522
629.0,1547,1716
629.0,1767,1489
629.0,1547,1808
629.0,1587,1716
629.0,1731,1863
629.0,1507,1522
629.0,1538,1920
629.0,1599,1437
629.0,1547,1587
629.0,1650,1668
630.0,1547,1716
630.0,1716,1808
630.0,1767,1489
630.0,1547,1808
630.0,1562,1603
630.0,1587,1716
630.0,1600,1529
630.0,1605,1636
630.0,1731,1863
630.0,1507,1522
630.0,1587,1808
630.0,1825,1519
630.0,1538,1920
630.0,1599,1437
630.0,1547,1587
630.0,1650,1668
631.0,1547,1808
631.0,1562,1603
631.0,1587,1716
631.0,1600,1825
631.0,1600,1519
631.0,1600,1529
631.0,1605,1636
631.0,1731,1863
631.0,1507,1522
631.0,1587,1808
631.0,1825,1519
631.0,1538,1920
631.0,1599,1437
631.0,1547,1587
631.0,1544,1659
631.0,1650,1668
632.0,1587,1808
632.0,1643,1704
632.0,1651,1905
632.0,1669,1754
632.0,1825,1519
632.0,1538,1920
632.0,1599,1437
632.0,1617,1857
632.0,1547,1587
632.0,1544,1659
632.0,1650,1668
633.0,1538,1920
633.0,1549,1825
633.0,1549,1583
633.0,1599,1437
633.0,1600,1825
633.0,1825,1529
633.0,1519,1529
633.0,1575,1679
633.0,1617,1857
633.0,1547,1587
633.0,1740,1905
633.0,1544,1659
633.0,1650,1668
634.0,1549,1523
634.0,1563,1592
634.0,1575,1679
634.0,1617,1857
634.0,1572,1628
634.0,1547,1587
634.0,1740,1905
634.0,1544,1659
634.0,1587,1808
634.0,1825,1519
634.0,1650,1668
635.0,1617,1857
635.0,1825,1529
635.0,1507,1522
635.0,1547,1808
635.0,1572,1628
635.0,1731,1863
635.0,1547,1587
635.0,1740,1905
635.0,1544,1659
635.0,1587,1808
635.0,1825,1519
635.0,1650,1668
636.0,1538,1519
636.0,1547,1808
636.0,1553,1655
636.0,1572,1628
636.0,1731,1863
636.0,1547,1587
636.0,1740,1905
636.0,1544,1659
636.0,1587,1808
636.0,1825,1519
636.0,1650,1668
637.0,1538,1825
637.0,1587,1716
637.0,1617,1857
637.0,1731,1863
637.0,1547,1587
637.0,1740,1905
637.0,1767,1489
637.0,1544,1659
637.0,1587,1808
637.0,1669,1754
637.0,1825,1519
637.0,1650,1668
638.0,1547,1808
638.0,1547,1587
638.0,1549,1525
638.0,1572,1668
638.0,1576,1872
638.0,1599,1512
638.0,1740,1905
638.0,1767,1489
638.0,1825,1529
638.0,1459,1516
638.0,1538,1655
638.0,1544,1659
638.0,1549,1519
638.0,1558,1459
638.0,1587,1808
638.0,1669,1754
638.0,1825,1519
638.0,1650,1668
639.0,1538,1655
639.0,1544,1659
639.0,1549,1523
639.0,1549,1519
639.0,1558,1459
639.0,1587,1808
639.0,1587,1716
639.0,1825,1523
639.0,1519,1523
639.0,1669,1754
639.0,1758,1847
639.0,1825,1519
639.0,1600,1529
639.0,1650,1668
640.0,1549,1600
640.0,1563,1592
640.0,1586,1847
640.0,1606,1468
640.0,1639,1847
640.0,1669,1754
640.0,1758,1847
640.0,1767,1857
640.0,1825,1519
640.0,1600,1529
640.0,1740,1905
640.0,1650,1668
641.0,1587,1716
641.0,1599,1512
641.0,1600,1529
641.0,1600,1825
641.0,1617,1441
641.0,1740,1905
641.0,1587,1808
641.0,1650,1668
642.0,1538,1523
642.0,1582,1593
642.0,1857,1441
642.0,1740,1905
642.0,1813,1441
642.0,1825,1523
642.0,1587,1808
642.0,1547,1587
642.0,1650,1668
643.0,1547,1808
643.0,1587,1716
643.0,1669,1754
643.0,1765,1441
643.0,1871,1517
643.0,1740,1905
643.0,1813,1441
643.0,1825,1523
643.0,1587,1808
643.0,1600,1529
643.0,1547,1587
643.0,1544,1659
643.0,1731,1863
643.0,1650,1668
644.0,1740,1905
644.0,1813,1441
644.0,1825,1523
644.0,1507,1522
644.0,1587,1808
644.0,1600,1529
644.0,1547,1587
644.0,1538,1825
644.0,1544,1659
644.0,1731,1863
644.0,1650,1668
645.0,1549,1525
645.0,1587,1716
645.0,1605,1636
645.0,1655,1806
645.0,1825,1523
645.0,1507,1522
645.0,1552,1668
645.0,1587,1808
645.0,1600,1529
645.0,1547,1587
645.0,1538,1825
645.0,1544,1659
645.0,1731,1863
645.0,1650,1668
646.0,1552,1668
646.0,1587,1808
646.0,1600,1529
646.0,1655,1529
646.0,1563,1592
646.0,1547,1587
646.0,1538,1825
646.0,1544,1659
646.0,1731,1863
646.0,1650,1668
647.0,1549,1525
647.0,1563,1592
647.0,1598,1489
647.0,1598,1617
647.0,1547,1808
647.0,1547,1587
647.0,1538,1825
647.0,1544,1659
647.0,1825,1523
647.0,1813,1441
647.0,1731,1863
647.0,1650,1668
648.0,1547,1808
648.0,1547,1587
648.0,1549,1529
648.0,1565,1655
648.0,1600,1529
648.0,1600,1525
648.0,1813,1857
648.0,1857,1441
648.0,1538,1825
648.0,1538,1523
648.0,1544,1659
648.0,1825,1523
648.0,1813,1441
648.0,1731,1863
648.0,1650,1668
649.0,1549,1600
649.0,1617,1489
649.0,1767,1489
649.0,1813,1857
649.0,1825,1529
649.0,1857,1441
649.0,1538,1825
649.0,1538,1523
649.0,1544,1659
649.0,1825,1523
649.0,1813,1441
649.0,1731,1863
649.0,1650,1668
650.0,1586,1765
650.0,1758,1765
650.0,1857,1441
650.0,1538,1825
650.0,1538,1523
650.0,1544,1659
650.0,1549,1529
650.0,1563,1592
650.0,1565,1655
650.0,1825,1523
650.0,1813,1441
650.0,1628,1808
650.0,1731,1863
650.0,1650,1668
651.0,1538,1825
651.0,1538,1523
651.0,1544,1659
651.0,1549,1529
651.0,1563,1592
651.0,1598,1659
651.0,1565,1655
651.0,1825,1523
651.0,1544,1598
651.0,1813,1441
651.0,1628,1808
651.0,1731,1863
651.0,1650,1668
652.0,1565,1655
652.0,1605,1636
652.0,1678,1679
652.0,1507,1522
652.0,1735,1465
652.0,1825,1523
652.0,1544,1598
652.0,1813,1441
652.0,1628,1808
652.0,1731,1863
652.0,1650,1668
653.0,1735,1465
653.0,1767,1489
653.0,1825,1523
653.0,1552,1668
653.0,1544,1598
653.0,1563,1592
653.0,1813,1441
653.0,1544,1659
653.0,1549,1525
653.0,1679,1716
653.0,1628,1808
653.0,1731,1863
653.0,1650,1668
654.0,1552,1668
654.0,1831,1847
654.0,1544,1598
654.0,1563,1592
654.0,1813,1441
654.0,1544,1659
654.0,1598,1659
654.0,1549,1525
654.0,1679,1716
654.0,1628,1808
654.0,1731,1863
654.0,1650,1668
655.0,1544,1598
655.0,1563,1592
655.0,1603,1825
655.0,1813,1441
655.0,1544,1659
655.0,1598,1659
655.0,1549,1525
655.0,1600,1603
655.0,1679,1716
655.0,1605,1636
655.0,1628,1808
655.0,1731,1863
655.0,1650,1668
656.0,1544,1659
656.0,1552,1668
656.0,1580,1463
656.0,1598,1659
656.0,1651,1905
656.0,1549,1525
656.0,1600,1603
656.0,1679,1716
656.0,1605,1636
656.0,1628,1808
656.0,1731,1863
656.0,1650,1668
657.0,1575,1716
657.0,1549,1525
657.0,1600,1603
657.0,1813,1857
657.0,1507,1522
657.0,1679,1716
657.0,1857,1441
657.0,1563,1592
657.0,1605,1636
657.0,1628,1808
657.0,1731,1863
657.0,1650,1668
658.0,1549,1600
658.0,1549,1525
658.0,1600,1603
658.0,1603,1825
658.0,1603,1525
658.0,1813,1857
658.0,1507,1522
658.0,1679,1716
658.0,1857,1441
658.0,1563,1592
658.0,1605,1636
658.0,1628,1808
658.0,1731,1863
658.0,1650,1668
659.0,1552,1668
659.0,1583,1523
659.0,1679,1716
659.0,1699,1523
659.0,1857,1441
659.0,1563,1592
659.0,1655,1699
659.0,1605,1636
659.0,1628,1808
659.0,1731,1863
659.0,1650,1668
660.0,1549,1600
660.0,1563,1592
660.0,1655,1699
660.0,1735,1465
660.0,1825,1529
660.0,1507,1522
660.0,1605,1636
660.0,1628,1808
660.0,1731,1863
660.0,1650,1668
661.0,1603,1523
661.0,1605,1636
661.0,1813,1441
661.0,1552,1650
661.0,1857,1441
661.0,1628,1808
661.0,1549,1523
661.0,1523,1525
661.0,1731,1863
661.0,1549,1525
661.0,1650,1668
662.0,1552,1650
662.0,1580,1463
662.0,1585,1847
662.0,1600,1825
662.0,1655,1699
662.0,1813,1857
662.0,1847,1437
662.0,1857,1441
662.0,1628,1808
662.0,1825,1529
662.0,1549,1523
662.0,1569,1742
662.0,1523,1525
662.0,1731,1863
662.0,1549,1525
662.0,1650,1668
663.0,1547,1716
663.0,1628,1808
663.0,1825,1529
663.0,1544,1659
663.0,1549,1523
663.0,1569,1742
663.0,1598,1659
663.0,1605,1636
663.0,1523,1525
663.0,1617,1857
663.0,1731,1863
663.0,1549,1525
663.0,1650,1668
664.0,1544,1659
664.0,1544,1598
664.0,1549,1523
664.0,1563,1592
664.0,1569,1742
664.0,1586,1758
664.0,1598,1659
664.0,1603,1523
664.0,1605,1636
664.0,1617,1441
664.0,1813,1441
664.0,1523,1525
664.0,1603,1825
664.0,1617,1857
664.0,1617,1813
664.0,1655,1699
664.0,1731,1863
664.0,1549,1525
664.0,1650,1668
665.0,1572,1643
665.0,1603,1825
665.0,1617,1857
665.0,1617,1813
665.0,1643,1704
665.0,1655,1699
665.0,1731,1863
665.0,1549,1525
665.0,1650,1668
666.0,1538,1666
666.0,1563,1592
666.0,1605,1636
666.0,1731,1863
666.0,1549,1525
666.0,1650,1668
667.0,1563,1592
667.0,1598,1659
667.0,1655,1825
667.0,1507,1522
667.0,1605,1636
667.0,1731,1863
667.0,1549,1525
667.0,1650,1668
668.0,1605,1636
668.0,1617,1857
668.0,1699,1489
668.0,1825,1529
668.0,1617,1441
668.0,1731,1863
668.0,1544,1598
668.0,1549,1525
668.0,1650,1668
669.0,1598,1659
669.0,1600,1825
669.0,1606,1468
669.0,1784,1911
669.0,1617,1441
669.0,1731,1863
669.0,1544,1598
669.0,1549,1525
669.0,1650,1668
670.0,1617,1813
670.0,1712,1911
670.0,1767,1489
670.0,1871,1530
670.0,1519,1529
670.0,1643,1739
670.0,1813,1441
670.0,1617,1441
670.0,1643,1704
670.0,1731,1863
670.0,1544,1598
670.0,1549,1525
670.0,1650,1668
671.0,1606,1468
671.0,1628,1808
671.0,1643,1739
671.0,1813,1441
671.0,1825,1529
671.0,1911,1530
671.0,1617,1441
671.0,1643,1704
671.0,1666,1857
671.0,1731,1863
671.0,1600,1519
671.0,1544,1598
671.0,1507,1522
671.0,1549,1525
671.0,1650,1668
672.0,1547,1716
672.0,1547,1582
672.0,1600,1655
672.0,1696,1920
672.0,1617,1441
672.0,1643,1704
672.0,1666,1857
672.0,1731,1863
672.0,1600,1519
672.0,1655,1825
672.0,1544,1598
672.0,1507,1522
672.0,1549,1525
672.0,1650,1668
673.0,1606,1468
673.0,1617,1441
673.0,1643,1704
673.0,1643,1739
673.0,1666,1857
673.0,1731,1863
673.0,1600,1519
673.0,1617,1857
673.0,1655,1825
673.0,1857,1441
673.0,1544,1598
673.0,1507,1522
673.0,1549,1525
673.0,1650,1668
674.0,1553,1600
674.0,1562,1489
674.0,1593,1599
674.0,1600,1519
674.0,1617,1857
674.0,1655,1825
674.0,1857,1441
674.0,1544,1598
674.0,1825,1519
674.0,1507,1522
674.0,1549,1525
674.0,1666,1441
674.0,1650,1668
675.0,1544,1598
675.0,1576,1503
675.0,1582,1732
675.0,1825,1519
675.0,1519,1529
675.0,1643,1739
675.0,1731,1863
675.0,1579,1441
675.0,1507,1522
675.0,1549,1525
675.0,1666,1441
675.0,1650,1668
676.0,1563,1592
676.0,1617,1857
676.0,1638,1825
676.0,1643,1739
676.0,1731,1863
676.0,1579,1617
676.0,1579,1441
676.0,1579,1857
676.0,1600,1519
676.0,1507,1522
676.0,1549,1525
676.0,1628,1808
676.0,1666,1441
676.0,1650,1668
677.0,1579,1617
677.0,1579,1441
677.0,1579,1857
677.0,1606,1468
677.0,1600,1519
677.0,1507,1522
677.0,1549,1525
677.0,1628,1808
677.0,1666,1441
677.0,1587,1598
677.0,1650,1668
678.0,1600,1519
678.0,1638,1825
678.0,1666,1857
678.0,1731,1863
678.0,1857,1441
678.0,1507,1522
678.0,1549,1525
678.0,1580,1628
678.0,1628,1808
678.0,1666,1441
678.0,1587,1598
678.0,1650,1668
679.0,1579,1441
679.0,1579,1617
679.0,1507,1522
679.0,1549,1525
679.0,1580,1628
679.0,1628,1808
679.0,1666,1441
679.0,1587,1598
679.0,1650,1668
680.0,1549,1525
680.0,1580,1628
680.0,1638,1825
680.0,1628,1808
680.0,1666,1441
680.0,1655,1759
680.0,1695,1759
680.0,1587,1598
680.0,1650,1668
681.0,1549,1519
681.0,1580,1628
681.0,1638,1825
681.0,1643,1853
681.0,1643,1879
681.0,1507,1522
681.0,1628,1808
681.0,1666,1441
681.0,1655,1759
681.0,1695,1759
681.0,1600,1519
681.0,1655,1695
681.0,1587,1598
681.0,1650,1668
682.0,1539,1458
682.0,1549,1529
682.0,1549,1583
682.0,1579,1617
682.0,1470,1517
682.0,1507,1522
682.0,1628,1808
682.0,1666,1441
682.0,1655,1759
682.0,1695,1759
682.0,1600,1519
682.0,1655,1695
682.0,1587,1598
682.0,1650,1668
683.0,1549,1759
683.0,1598,1831
683.0,1628,1808
683.0,1643,1853
683.0,1666,1441
683.0,1857,1441
683.0,1655,1759
683.0,1695,1759
683.0,1600,1519
683.0,1825,1519
683.0,1655,1695
683.0,1587,1598
683.0,1650,1668
684.0,1549,1529
684.0,1598,1603
684.0,1857,1441
684.0,1617,1857
684.0,1655,1759
684.0,1695,1759
684.0,1600,1519
684.0,1825,1519
684.0,1655,1695
684.0,1587,1598
684.0,1650,1668
685.0,1549,1525
685.0,1617,1857
685.0,1628,1808
685.0,1655,1759
685.0,1668,1825
685.0,1695,1759
685.0,1600,1519
685.0,1825,1519
685.0,1655,1695
685.0,1587,1598
685.0,1650,1668
686.0,1549,1523
686.0,1580,1808
686.0,1580,1628
686.0,1583,1529
686.0,1600,1519
686.0,1643,1853
686.0,1825,1519
686.0,1655,1695
686.0,1587,1598
686.0,1650,1668
687.0,1628,1808
687.0,1666,1767
687.0,1669,1754
687.0,1695,1759
687.0,1655,1529
687.0,1655,1759
687.0,1655,1695
687.0,1572,1871
687.0,1617,1857
687.0,1587,1598
687.0,1650,1668
688.0,1605,1636
688.0,1695,1529
688.0,1759,1529
688.0,1655,1529
688.0,1655,1759
688.0,1655,1695
688.0,1572,1871
688.0,1617,1857
688.0,1587,1598
688.0,1650,1668
689.0,1547,1716
689.0,1600,1523
689.0,1628,1463
689.0,1655,1529
689.0,1655,1759
689.0,1655,1825
689.0,1655,1695
689.0,1666,1767
689.0,1825,1519
689.0,1572,1871
689.0,1695,1759
689.0,1507,1522
689.0,1617,1857
689.0,1587,1598
689.0,1650,1668
690.0,1572,1871
690.0,1669,1754
690.0,1695,1759
690.0,1643,1853
690.0,1507,1522
690.0,1695,1529
690.0,1617,1857
690.0,1587,1598
690.0,1650,1668
691.0,1593,1599
691.0,1643,1853
691.0,1507,1522
691.0,1596,1762
691.0,1593,1521
691.0,1695,1529
691.0,1617,1857
691.0,1587,1598
691.0,1650,1668
692.0,1580,1655
692.0,1596,1762
692.0,1593,1521
692.0,1600,1695
692.0,1695,1529
692.0,1695,1759
692.0,1617,1857
692.0,1759,1529
692.0,1587,1598
692.0,1669,1754
692.0,1650,1668
693.0,1547,1716
693.0,1593,1521
693.0,1600,1695
693.0,1666,1767
693.0,1695,1529
693.0,1695,1759
693.0,1617,1857
693.0,1759,1529
693.0,1825,1519
693.0,1857,1441
693.0,1696,1920
693.0,1587,1598
693.0,1669,1754
693.0,1643,1853
693.0,1650,1668
694.0,1617,1857
694.0,1617,1441
694.0,1628,1463
694.0,1759,1529
694.0,1825,1519
694.0,1857,1441
694.0,1655,1523
694.0,1696,1920
694.0,1587,1598
694.0,1669,1754
694.0,1579,1582
694.0,1643,1853
694.0,1650,1668
695.0,1549,1825
695.0,1580,1603
695.0,1655,1523
695.0,1696,1920
695.0,1523,1529
695.0,1587,1598
695.0,1669,1754
695.0,1759,1523
695.0,1579,1582
695.0,1643,1853
695.0,1650,1668
696.0,1547,1808
696.0,1549,1519
696.0,1587,1598
696.0,1593,1521
696.0,1619,1866
696.0,1669,1754
696.0,1759,1523
696.0,1659,1519
696.0,1507,1522
696.0,1617,1857
696.0,1579,1582
696.0,1643,1853
696.0,1650,1668
697.0,1549,1529
697.0,1628,1463
697.0,1659,1519
697.0,1669,1441
697.0,1857,1920
697.0,1470,1517
697.0,1507,1522
697.0,1617,1857
697.0,1579,1582
697.0,1643,1853
697.0,1666,1767
697.0,1650,1668
698.0,1574,1783
698.0,1583,1825
698.0,1587,1598
698.0,1617,1857
698.0,1692,1519
698.0,1759,1523
698.0,1579,1582
698.0,1643,1853
698.0,1660,1692
698.0,1666,1767
698.0,1650,1668
699.0,1547,1808
699.0,1549,1668
699.0,1579,1441
699.0,1692,1523
699.0,1732,1503
699.0,1759,1523
699.0,1507,1522
699.0,1579,1582
699.0,1669,1754
699.0,1643,1853
699.0,1660,1692
699.0,1666,1767
699.0,1655,1692
699.0,1650,1668
700.0,1539,1458
700.0,1547,1585
700.0,1553,1519
700.0,1579,1582
700.0,1669,1754
700.0,1643,1853
700.0,1660,1692
700.0,1666,1767
700.0,1655,1692
700.0,1650,1668
701.0,1549,1759
701.0,1579,1582
701.0,1669,1754
701.0,1692,1759
701.0,1759,1523
701.0,1759,1519
701.0,1547,1808
701.0,1549,1523
701.0,1587,1598
701.0,1643,1853
701.0,1660,1692
701.0,1666,1767
701.0,1655,1660
701.0,1655,1692
701.0,1650,1668
702.0,1539,1458
702.0,1547,1808
702.0,1547,1585
702.0,1547,1576
702.0,1549,1523
702.0,1587,1598
702.0,1757,1765
702.0,1643,1853
702.0,1660,1692
702.0,1666,1767
702.0,1507,1522
702.0,1655,1660
702.0,1655,1692
702.0,1650,1668
703.0,1643,1853
703.0,1660,1692
703.0,1666,1767
703.0,1759,1523
703.0,1507,1522
703.0,1655,1660
703.0,1655,1692
703.0,1669,1754
703.0,1549,1759
703.0,1650,1668
704.0,1547,1576
704.0,1549,1523
704.0,1576,1808
704.0,1692,1519
704.0,1784,1911
704.0,1507,1522
704.0,1599,1512
704.0,1655,1660
704.0,1655,1692
704.0,1669,1754
704.0,1549,1759
704.0,1650,1668
705.0,1544,1732
705.0,1549,1529
705.0,1599,1512
705.0,1628,1754
705.0,1655,1660
705.0,1655,1692
705.0,1655,1825
705.0,1692,1825
705.0,1857,1441
705.0,1669,1754
705.0,1759,1523
705.0,1549,1759
705.0,1660,1692
705.0,1666,1767
705.0,1650,1668
706.0,1596,1762
706.0,1692,1523
706.0,1692,1503
706.0,1707,1470
706.0,1759,1825
706.0,1669,1754
706.0,1759,1523
706.0,1549,1523
706.0,1549,1759
706.0,1660,1692
706.0,1544,1519
706.0,1587,1598
706.0,1666,1767
706.0,1650,1668
707.0,1544,1825
707.0,1549,1695
707.0,1563,1618
707.0,1599,1512
707.0,1600,1825
707.0,1669,1754
707.0,1692,1825
707.0,1759,1523
707.0,1825,1519
707.0,1549,1523
707.0,1549,1759
707.0,1660,1692
707.0,1544,1519
707.0,1587,1598
707.0,1507,1522
707.0,1617,1857
707.0,1617,1441
707.0,1666,1767
707.0,1650,1668
708.0,1549,1523
708.0,1549,1759
708.0,1563,1525
708.0,1643,1853
708.0,1660,1692
708.0,1544,1519
708.0,1587,1598
708.0,1507,1522
708.0,1617,1857
708.0,1857,1441
708.0,1617,1441
708.0,1666,1767
708.0,1650,1668
709.0,1544,1519
709.0,1596,1762
709.0,1470,1517
709.0,1587,1598
709.0,1669,1754
709.0,1507,1522
709.0,1617,1857
709.0,1819,1512
709.0,1857,1441
709.0,1617,1441
709.0,1920,1512
709.0,1666,1767
709.0,1599,1655
709.0,1650,1668
710.0,1587,1598
710.0,1659,1519
710.0,1669,1754
710.0,1754,1489
710.0,1759,1529
710.0,1507,1522
710.0,1617,1857
710.0,1819,1512
710.0,1857,1441
710.0,1617,1441
710.0,1643,1853
710.0,1660,1692
710.0,1819,1920
710.0,1920,1512
710.0,1549,1759
710.0,1628,1489
710.0,1666,1767
710.0,1599,1655
710.0,1549,1523
710.0,1759,1523
710.0,1650,1668
711.0,1574,1783
711.0,1617,1857
711.0,1819,1512
711.0,1857,1441
711.0,1470,1517
711.0,1617,1441
711.0,1643,1853
711.0,1660,1692
711.0,1819,1920
711.0,1920,1512
711.0,1549,1759
711.0,1628,1489
711.0,1666,1767
711.0,1599,1655
711.0,1549,1523
711.0,1759,1523
711.0,1650,1668
712.0,1617,1441
712.0,1643,1853
712.0,1661,1712
712.0,1825,1519
712.0,1628,1857
712.0,1660,1692
712.0,1819,1920
712.0,1857,1489
712.0,1920,1512
712.0,1669,1754
712.0,1549,1759
712.0,1628,1489
712.0,1666,1767
712.0,1599,1655
712.0,1599,1512
712.0,1549,1523
712.0,1759,1523
712.0,1650,1668
713.0,1628,1857
713.0,1660,1692
713.0,1754,1831
713.0,1819,1920
713.0,1857,1489
713.0,1920,1512
713.0,1669,1754
713.0,1549,1759
713.0,1628,1489
713.0,1666,1767
713.0,1599,1655
713.0,1599,1512
713.0,1549,1523
713.0,1544,1519
713.0,1759,1523
713.0,1650,1668
714.0,1554,1707
714.0,1661,1712
714.0,1669,1754
714.0,1507,1522
714.0,1549,1759
714.0,1628,1489
714.0,1666,1767
714.0,1659,1825
714.0,1599,1655
714.0,1655,1512
714.0,1599,1512
714.0,1549,1523
714.0,1544,1519
714.0,1759,1523
714.0,1650,1668
715.0,1549,1759
715.0,1605,1636
715.0,1628,1489
715.0,1643,1853
715.0,1666,1767
715.0,1659,1825
715.0,1660,1692
715.0,1599,1655
715.0,1655,1512
715.0,1599,1512
715.0,1549,1523
715.0,1544,1519
715.0,1759,1523
715.0,1650,1668
716.0,1582,1592
716.0,1605,1636
716.0,1628,1489
716.0,1628,1767
716.0,1643,1853
716.0,1666,1767
716.0,1831,1503
716.0,1659,1825
716.0,1660,1692
716.0,1599,1655
716.0,1655,1512
716.0,1599,1512
716.0,1549,1523
716.0,1544,1519
716.0,1759,1523
716.0,1650,1668
717.0,1628,1463
717.0,1659,1825
717.0,1660,1692
717.0,1754,1463
717.0,1759,1529
717.0,1575,1679
717.0,1599,1655
717.0,1603,1847
717.0,1655,1512
717.0,1599,1512
717.0,1767,1489
717.0,1549,1523
717.0,1549,1759
717.0,1544,1519
717.0,1759,1523
717.0,1650,1668
718.0,1575,1679
718.0,1599,1655
718.0,1603,1847
718.0,1655,1512
718.0,1679,1522
718.0,1679,1731
718.0,1599,1512
718.0,1643,1853
718.0,1767,1489
718.0,1808,1847
718.0,1549,1523
718.0,1549,1759
718.0,1544,1519
718.0,1759,1523
718.0,1770,1819
718.0,1770,1920
718.0,1650,1668
719.0,1538,1679
719.0,1547,1716
719.0,1547,1847
719.0,1592,1441
719.0,1599,1512
719.0,1643,1853
719.0,1507,1522
719.0,1767,1489
719.0,1808,1847
719.0,1549,1523
719.0,1549,1759
719.0,1660,1692
719.0,1669,1754
719.0,1605,1636
719.0,1544,1519
719.0,1759,1523
719.0,1770,1819
719.0,1770,1920
719.0,1650,1668
720.0,1767,1489
720.0,1808,1847
720.0,1549,1523
720.0,1549,1759
720.0,1660,1692
720.0,1669,1754
720.0,1605,1636
720.0,1544,1519
720.0,1716,1847
720.0,1759,1523
720.0,1770,1819
720.0,1770,1920
720.0,1650,1668
721.0,1582,1603
721.0,1603,1872
721.0,1692,1831
721.0,1839,1503
721.0,1847,1503
721.0,1507,1522
721.0,1808,1847
721.0,1549,1523
721.0,1549,1759
721.0,1660,1692
721.0,1669,1754
721.0,1605,1636
721.0,1819,1920
721.0,1544,1519
721.0,1716,1847
721.0,1759,1523
721.0,1770,1819
721.0,1770,1920
721.0,1650,1668
722.0,1692,1839
