t,i,j
43388.0,113,779
43388.0,39,113
43395.0,273,826
43396.0,39,819
43396.0,39,662
43396.0,779,819
43398.0,779,819
43402.0,662,779
43403.0,662,779
43403.0,779,819
43404.0,779,819
43405.0,779,819
43419.0,153,271
43419.0,779,819
43420.0,205,662
43420.0,153,271
43422.0,779,819
43423.0,779,819
43424.0,113,194
43424.0,779,819
43425.0,113,194
43426.0,113,194
43426.0,779,819
43432.0,184,273
43436.0,113,194
43437.0,113,194
43439.0,113,194
43442.0,56,132
43442.0,50,102
43444.0,113,194
43448.0,56,132
43450.0,95,939
43450.0,39,123
43451.0,95,939
43451.0,39,123
43451.0,56,132
43452.0,56,132
43453.0,56,132
43454.0,56,132
43454.0,63,481
43455.0,194,939
43455.0,56,132
43455.0,63,481
43456.0,95,194
43457.0,56,132
43458.0,87,265
43458.0,35,265
43459.0,87,265
43459.0,56,132
43460.0,87,265
43462.0,50,285
43464.0,56,132
43465.0,56,132
43465.0,172,779
43466.0,56,132
43466.0,63,481
43467.0,56,132
43469.0,56,132
43470.0,56,132
43470.0,63,481
43472.0,56,132
43472.0,268,804
43472.0,63,481
43473.0,268,804
43473.0,63,481
43474.0,56,132
43474.0,268,804
43474.0,63,481
43475.0,56,132
43475.0,268,804
43475.0,63,481
43476.0,268,804
43477.0,56,132
43477.0,63,481
43478.0,56,132
43478.0,63,481
43480.0,63,481
43484.0,63,481
43485.0,63,481
43486.0,63,481
43487.0,63,481
43488.0,63,481
43489.0,63,481
43490.0,56,132
43490.0,63,481
43491.0,63,481
43492.0,63,481
43493.0,63,481
43494.0,63,481
43495.0,63,481
43496.0,63,481
43497.0,119,804
43497.0,63,481
43498.0,63,481
43499.0,63,481
43500.0,63,481
43501.0,63,481
43502.0,63,481
43503.0,63,481
43504.0,63,481
43505.0,63,481
43506.0,63,481
43507.0,184,751
43507.0,63,481
43508.0,63,481
43509.0,184,751
43510.0,184,751
43511.0,184,751
43512.0,184,751
43513.0,184,751
43514.0,184,751
43515.0,184,751
43516.0,184,751
43517.0,184,751
43518.0,184,751
43519.0,184,751
43520.0,184,751
43520.0,63,481
43521.0,311,939
43521.0,184,751
43522.0,311,939
43522.0,184,751
43523.0,311,939
43523.0,184,751
43524.0,184,751
43525.0,63,481
43525.0,285,431
43525.0,184,751
43526.0,80,102
43526.0,184,751
43527.0,184,751
43528.0,184,751
43528.0,285,875
43529.0,184,751
43530.0,184,751
43530.0,285,875
43531.0,285,875
43532.0,285,875
43533.0,285,875
43533.0,481,709
43534.0,285,875
43535.0,265,826
43535.0,184,751
43535.0,285,875
43537.0,184,751
43538.0,265,826
43538.0,122,154
43539.0,122,154
43539.0,285,875
43540.0,265,826
43540.0,122,154
43540.0,285,875
43541.0,122,154
43541.0,285,875
43542.0,240,804
43542.0,113,939
43543.0,113,939
43543.0,265,431
43544.0,265,431
43544.0,285,875
43545.0,113,939
43545.0,285,875
43546.0,113,939
43546.0,285,875
43547.0,113,939
43547.0,285,875
43548.0,113,939
43549.0,113,939
43550.0,265,285
43550.0,113,939
43554.0,122,154
43555.0,122,154
43556.0,122,154
43558.0,63,481
43561.0,265,826
43566.0,184,751
43567.0,184,751
43568.0,184,751
43569.0,184,751
43570.0,184,751
43571.0,184,751
43572.0,184,751
43573.0,184,751
43575.0,184,751
43577.0,184,751
43577.0,273,826
43595.0,63,499
43596.0,39,123
43596.0,123,172
43600.0,63,87
43601.0,285,431
43602.0,39,123
43604.0,39,496
43605.0,39,496
43606.0,39,496
43611.0,63,481
43612.0,29,39
43616.0,113,194
43616.0,79,123
43618.0,123,253
43619.0,123,253
43620.0,63,153
43621.0,63,153
43623.0,79,253
43623.0,123,253
43624.0,79,253
43633.0,63,153
43634.0,134,784
43635.0,134,784
43636.0,134,784
43638.0,134,784
43640.0,134,784
43641.0,134,784
43641.0,35,778
43643.0,134,784
43644.0,134,784
43645.0,134,784
43647.0,134,784
43648.0,285,875
43648.0,134,784
43649.0,134,784
43650.0,134,784
43651.0,134,784
43651.0,63,153
43652.0,134,784
43652.0,63,153
43653.0,134,784
43654.0,134,784
43655.0,285,875
43655.0,63,153
43656.0,63,153
43656.0,79,253
43657.0,134,784
43657.0,63,153
43658.0,134,784
43658.0,63,153
43659.0,63,153
43660.0,285,875
43660.0,63,153
43661.0,79,253
43661.0,63,153
43662.0,63,153
43662.0,79,253
43663.0,285,875
43663.0,63,153
43663.0,123,253
43664.0,743,826
43664.0,285,875
43665.0,285,875
43666.0,285,875
43667.0,285,875
43668.0,285,875
43669.0,285,875
43669.0,79,253
43671.0,79,123
43672.0,79,123
43673.0,79,123
43673.0,29,39
43674.0,79,123
43675.0,79,123
43676.0,79,123
43679.0,79,123
43687.0,123,253
43703.0,123,253
43706.0,123,253
43707.0,123,253
43710.0,123,253
43711.0,123,253
43712.0,123,253
43713.0,123,253
43714.0,123,253
43715.0,123,253
43716.0,123,253
43717.0,123,253
43718.0,123,253
43719.0,132,603
43719.0,123,253
43720.0,123,253
43721.0,123,253
43722.0,123,253
43723.0,123,253
43724.0,153,271
43724.0,123,253
43725.0,153,271
43725.0,123,253
43726.0,153,271
43726.0,123,253
43727.0,184,751
43727.0,153,271
43727.0,123,253
43728.0,184,751
43728.0,153,271
43728.0,123,253
43729.0,123,253
43730.0,123,253
43731.0,123,253
43732.0,184,751
43732.0,123,253
43733.0,184,751
43733.0,123,253
43734.0,35,743
43734.0,123,253
43735.0,123,253
43736.0,184,751
43736.0,123,253
43737.0,184,751
43737.0,123,253
43738.0,184,751
43738.0,123,253
43739.0,184,751
43739.0,123,253
43740.0,184,751
43740.0,123,253
43741.0,184,751
43741.0,123,253
43742.0,184,751
43742.0,123,253
43743.0,184,751
43743.0,123,253
43744.0,123,253
43744.0,184,751
43745.0,123,253
43745.0,184,751
43746.0,123,253
43746.0,184,751
43747.0,184,751
43747.0,123,253
43748.0,184,751
43748.0,123,253
43749.0,184,751
43749.0,123,253
43750.0,123,253
43750.0,240,804
43750.0,184,751
43751.0,240,804
43752.0,240,804
43752.0,184,751
43753.0,184,751
43754.0,184,751
43755.0,184,751
43755.0,123,253
43756.0,123,253
43757.0,123,253
43757.0,119,804
43758.0,123,253
43758.0,119,804
43759.0,105,779
43759.0,123,253
43759.0,184,751
43760.0,184,751
43760.0,123,253
43761.0,184,751
43762.0,184,751
43765.0,184,751
43765.0,123,253
43766.0,123,253
43767.0,123,253
43768.0,123,253
43769.0,119,804
43769.0,123,253
43770.0,123,253
43771.0,123,253
43772.0,273,778
43772.0,123,253
43773.0,273,778
43773.0,123,253
43774.0,273,778
43774.0,123,253
43775.0,273,778
43775.0,123,253
43776.0,273,778
43776.0,123,253
43777.0,273,778
43777.0,123,253
43778.0,123,253
43782.0,123,253
43783.0,123,253
43784.0,123,253
43785.0,123,253
43786.0,123,253
43787.0,123,253
43788.0,123,253
43789.0,123,253
43790.0,119,240
43790.0,123,253
43791.0,119,240
43792.0,119,240
43793.0,119,240
43793.0,123,253
43794.0,119,240
43794.0,123,253
43795.0,123,253
43796.0,132,164
43796.0,751,778
43796.0,123,253
43796.0,119,240
43797.0,132,164
43797.0,751,778
43797.0,123,253
43798.0,132,164
43798.0,123,253
43799.0,119,240
43799.0,123,253
43801.0,123,253
43802.0,119,132
43802.0,123,253
43803.0,119,132
43805.0,132,164
43806.0,123,253
43807.0,123,253
43807.0,255,778
43808.0,123,253
43809.0,123,253
43810.0,123,253
43815.0,123,253
43816.0,123,253
43817.0,123,253
43818.0,123,253
43819.0,123,253
43820.0,123,253
43821.0,132,164
43821.0,123,253
43822.0,123,253
43823.0,123,253
43824.0,123,253
43826.0,123,253
43827.0,123,253
43828.0,123,253
43829.0,123,253
43830.0,184,751
43830.0,123,253
43831.0,123,253
43832.0,132,164
43832.0,184,751
43832.0,123,253
43833.0,184,751
43833.0,194,987
43833.0,123,253
43834.0,184,751
43834.0,123,253
43835.0,184,751
43835.0,123,253
43836.0,184,751
43836.0,123,253
43837.0,123,253
43838.0,123,253
43839.0,123,253
43843.0,123,253
43845.0,123,253
43846.0,123,253
43847.0,123,253
43848.0,184,751
43848.0,123,253
43849.0,184,751
43849.0,123,253
43850.0,123,253
43851.0,123,253
43854.0,123,253
43855.0,123,253
43856.0,153,271
43856.0,123,253
43865.0,123,253
43866.0,123,253
43867.0,123,253
43869.0,778,826
43869.0,123,253
43871.0,778,826
43872.0,778,826
43874.0,123,253
43875.0,778,826
43875.0,123,253
43876.0,778,826
43877.0,240,804
43877.0,778,826
43877.0,123,253
43878.0,240,804
43878.0,778,826
43879.0,240,804
43879.0,778,826
43879.0,123,253
43880.0,240,804
43880.0,123,253
43881.0,240,804
43881.0,743,778
43881.0,123,253
43882.0,743,778
43882.0,123,253
43883.0,123,253
43884.0,240,804
43884.0,123,253
43885.0,240,804
43885.0,123,253
43886.0,240,804
43886.0,123,253
43887.0,240,804
43888.0,240,804
43889.0,240,804
43890.0,240,804
43891.0,240,804
43892.0,240,804
43893.0,240,804
43894.0,240,804
43898.0,123,253
43899.0,123,253
43900.0,123,253
43901.0,123,253
43904.0,240,804
43905.0,240,804
43905.0,39,205
43905.0,123,253
43906.0,240,804
43907.0,123,253
43908.0,63,164
43908.0,153,271
43908.0,123,253
43908.0,240,804
43909.0,240,804
43909.0,123,253
43910.0,56,804
43910.0,123,253
43911.0,123,253
43912.0,123,253
43913.0,123,253
43917.0,123,253
43918.0,123,253
43919.0,164,987
43919.0,123,253
43920.0,123,253
43923.0,164,987
43924.0,123,253
43924.0,164,987
43924.0,499,533
43925.0,164,987
43926.0,164,987
43928.0,63,154
43928.0,172,875
43934.0,29,194
43943.0,39,181
43950.0,39,194
43951.0,154,181
43953.0,122,154
43957.0,50,134
43958.0,134,875
43958.0,50,134
43959.0,134,875
43959.0,50,875
43959.0,50,134
43960.0,134,875
43960.0,50,875
43960.0,39,194
43961.0,39,181
43961.0,134,875
43961.0,181,194
43961.0,50,875
43961.0,39,194
43962.0,134,875
43962.0,50,875
43963.0,134,875
43963.0,50,875
43964.0,134,875
43965.0,134,875
43966.0,134,875
43966.0,50,875
43967.0,134,875
43968.0,134,875
43969.0,134,875
43974.0,134,765
43974.0,50,134
43977.0,134,765
43977.0,134,311
43978.0,311,765
43978.0,50,285
43979.0,50,134
43983.0,134,311
43994.0,120,265
44009.0,122,153
44010.0,122,153
44027.0,255,743
44034.0,153,271
44035.0,134,431
44035.0,134,285
44035.0,50,134
44036.0,134,285
44037.0,134,285
44038.0,134,285
44038.0,50,134
44039.0,150,448
44039.0,134,285
44039.0,285,431
44039.0,50,134
44040.0,134,285
44040.0,50,134
44041.0,285,431
44041.0,134,285
44041.0,50,134
44042.0,134,285
44044.0,134,285
44044.0,50,134
44045.0,134,285
44045.0,50,134
44046.0,134,285
44047.0,50,134
44048.0,50,134
44051.0,134,285
44051.0,50,134
44052.0,134,285
44055.0,134,285
44055.0,285,431
44056.0,285,431
44069.0,123,223
44072.0,285,431
44077.0,48,209
44080.0,255,826
44083.0,48,209
44097.0,205,819
44098.0,205,819
44106.0,132,779
44110.0,56,132
44110.0,779,987
44110.0,164,311
44113.0,164,172
44114.0,164,172
44115.0,164,172
44118.0,164,172
44127.0,123,253
44130.0,743,784
44131.0,743,784
44132.0,743,784
44133.0,743,784
44134.0,39,194
44135.0,63,481
44135.0,39,194
44136.0,39,87
44136.0,743,784
44137.0,39,87
44138.0,39,194
44142.0,39,194
44143.0,39,194
44144.0,39,743
44144.0,39,194
44145.0,39,743
44145.0,39,194
44146.0,63,481
44146.0,123,253
44146.0,39,194
44147.0,39,194
44148.0,123,765
44153.0,123,743
44153.0,123,253
44155.0,123,253
44156.0,123,253
44157.0,123,253
44158.0,123,743
44158.0,63,709
44160.0,123,253
44163.0,39,194
44164.0,39,194
44165.0,39,194
44166.0,39,194
44168.0,123,164
44168.0,39,194
44169.0,123,164
44169.0,39,194
44170.0,123,164
44170.0,39,194
44171.0,123,164
44172.0,164,253
44174.0,164,253
44175.0,164,253
44176.0,164,253
44176.0,123,164
44177.0,164,253
44177.0,123,164
44178.0,164,253
44178.0,123,164
44179.0,164,253
44179.0,123,164
44180.0,164,253
44180.0,123,164
44180.0,123,253
44181.0,123,164
44181.0,123,253
44181.0,164,253
44182.0,63,481
44182.0,123,164
44182.0,123,253
44182.0,164,253
44183.0,164,253
44183.0,123,164
44183.0,63,481
44184.0,63,481
44184.0,123,164
44184.0,164,253
44185.0,63,481
44185.0,123,164
44186.0,123,253
44186.0,164,253
44186.0,123,164
44187.0,123,164
44187.0,123,253
44187.0,164,253
44188.0,123,164
44188.0,123,253
44188.0,164,253
44189.0,123,164
44189.0,123,253
44190.0,164,253
44190.0,123,164
44191.0,164,253
44191.0,123,253
44192.0,603,791
44192.0,123,164
44192.0,123,253
44192.0,164,253
44193.0,123,164
44193.0,123,253
44193.0,164,253
44194.0,603,791
44194.0,118,164
44194.0,123,253
44194.0,123,164
44194.0,164,253
44195.0,164,253
44195.0,123,164
44196.0,603,791
44196.0,123,253
44196.0,123,164
44196.0,164,253
44197.0,164,253
44197.0,123,164
44197.0,123,253
44198.0,164,253
44198.0,123,164
44199.0,123,164
44200.0,164,253
44200.0,123,164
44201.0,164,253
44201.0,123,164
44202.0,123,164
44203.0,123,164
44204.0,123,164
44205.0,164,253
44205.0,123,164
44206.0,123,164
44207.0,123,164
44207.0,164,253
44208.0,123,164
44209.0,164,253
44209.0,123,164
44213.0,164,253
44213.0,123,164
44214.0,123,164
44218.0,784,875
44232.0,134,751
44233.0,134,751
44233.0,95,662
44236.0,134,184
44236.0,184,751
44236.0,134,751
44237.0,134,184
44237.0,184,751
44237.0,134,751
44239.0,184,751
44239.0,123,253
44241.0,95,181
44243.0,134,751
44245.0,134,751
44245.0,95,819
44246.0,134,751
44248.0,95,819
44248.0,164,533
44248.0,134,751
44249.0,122,533
44249.0,122,164
44250.0,122,533
44251.0,122,533
44251.0,134,751
44252.0,134,751
44252.0,95,819
44253.0,134,751
44253.0,95,819
44257.0,134,751
44258.0,134,751
44259.0,134,751
44260.0,134,751
44261.0,134,751
44263.0,134,751
44264.0,134,751
44265.0,95,819
44266.0,134,751
44267.0,134,751
44268.0,134,751
44268.0,87,265
44269.0,80,285
44269.0,87,265
44270.0,80,285
44270.0,134,751
44271.0,134,751
44271.0,80,285
44271.0,87,265
44271.0,223,448
44272.0,63,481
44272.0,87,265
44272.0,95,123
44272.0,134,751
44272.0,63,223
44272.0,80,285
44273.0,134,751
44273.0,80,285
44274.0,134,751
44275.0,223,791
44275.0,134,751
44276.0,80,285
44276.0,134,751
44277.0,80,285
44277.0,265,743
44278.0,80,285
44278.0,134,751
44278.0,265,743
44279.0,134,751
44282.0,80,285
44283.0,63,533
44283.0,265,743
44284.0,63,533
44285.0,63,533
44286.0,63,533
44287.0,63,533
44288.0,63,533
44290.0,779,819
44291.0,481,533
44291.0,63,499
44291.0,265,743
44292.0,63,481
44292.0,265,743
44293.0,153,271
44293.0,63,481
44294.0,265,743
44294.0,63,481
44295.0,63,481
44296.0,63,481
44297.0,63,481
44298.0,63,481
44298.0,265,743
44299.0,63,481
44299.0,311,662
44299.0,265,743
44300.0,265,743
44300.0,311,662
44300.0,63,481
44301.0,311,662
44301.0,265,743
44302.0,311,662
44302.0,265,743
44303.0,311,662
44304.0,311,662
44305.0,311,662
44306.0,311,662
44307.0,311,662
44308.0,311,662
44309.0,311,662
44310.0,311,662
44311.0,311,662
44312.0,311,662
44313.0,311,662
44314.0,154,499
44314.0,311,662
44315.0,154,499
44316.0,265,743
44317.0,63,499
44320.0,63,481
44324.0,311,662
44325.0,311,662
44331.0,154,271
44341.0,311,662
44342.0,779,819
44342.0,311,662
44344.0,311,819
44345.0,779,819
44345.0,311,819
44351.0,223,791
44353.0,273,778
44354.0,311,662
44361.0,265,743
44366.0,172,779
44380.0,194,311
44381.0,194,311
44382.0,271,533
44382.0,194,311
44382.0,153,533
44383.0,153,271
44384.0,265,743
44387.0,194,311
44388.0,194,311
44389.0,63,709
44389.0,194,311
44402.0,153,271
44403.0,153,271
44404.0,153,271
44408.0,285,875
44410.0,63,481
44418.0,153,271
44420.0,153,271
44422.0,153,271
44424.0,265,743
44425.0,153,271
44427.0,153,271
44428.0,268,826
44428.0,153,271
44429.0,153,271
44433.0,153,271
44434.0,153,271
44435.0,153,271
44436.0,153,271
44437.0,153,271
44444.0,285,875
44446.0,153,271
44447.0,153,271
44449.0,285,875
44449.0,63,481
44450.0,153,271
44450.0,63,481
44451.0,153,271
44451.0,63,481
44452.0,194,311
44452.0,153,271
44452.0,63,481
44453.0,194,311
44453.0,153,271
44453.0,63,481
44454.0,153,271
44454.0,63,481
44455.0,153,271
44455.0,63,481
44456.0,153,271
44457.0,63,481
44459.0,153,271
44459.0,265,743
44460.0,153,271
44460.0,265,743
44461.0,153,271
44461.0,265,743
44462.0,153,271
44463.0,153,271
44464.0,153,271
44465.0,153,271
44466.0,223,791
44466.0,153,271
44467.0,153,271
44467.0,265,743
44468.0,153,271
44468.0,265,743
44469.0,153,271
44469.0,265,743
44470.0,50,80
44470.0,153,271
44470.0,265,743
44471.0,153,271
44472.0,153,271
44473.0,153,271
44475.0,223,791
44475.0,153,271
44475.0,265,743
44476.0,153,271
44477.0,153,271
44478.0,223,791
44478.0,153,271
44479.0,223,791
44479.0,153,271
44480.0,223,791
44480.0,153,271
44481.0,153,271
44482.0,273,778
44483.0,273,778
44484.0,273,778
44485.0,273,778
44485.0,153,271
44485.0,153,533
44486.0,273,778
44487.0,273,778
44488.0,273,778
44489.0,273,778
44490.0,273,778
44491.0,265,743
44491.0,119,875
44491.0,273,778
44491.0,87,875
44492.0,273,778
44492.0,265,743
44493.0,273,778
44494.0,273,778
44495.0,273,778
44495.0,63,481
44496.0,273,778
44496.0,223,791
44497.0,273,778
44497.0,223,791
44498.0,273,778
44499.0,273,778
44500.0,273,778
44500.0,153,533
44501.0,273,778
44502.0,273,778
44503.0,273,778
44504.0,273,778
44505.0,273,778
44505.0,113,181
44505.0,265,743
44506.0,273,778
44506.0,265,743
44507.0,273,778
44507.0,119,499
44507.0,265,743
44508.0,119,499
44508.0,273,778
44508.0,285,431
44509.0,273,778
44510.0,273,778
44511.0,273,778
44511.0,265,743
44512.0,273,778
44517.0,273,778
44518.0,265,743
44519.0,273,778
44519.0,271,533
44521.0,153,533
44521.0,63,481
44521.0,265,743
44522.0,153,533
44522.0,265,743
44522.0,63,481
44523.0,63,481
44524.0,153,533
44525.0,273,778
44526.0,273,778
44526.0,153,533
44526.0,265,743
44527.0,273,778
44527.0,265,743
44528.0,273,778
44528.0,153,271
44529.0,273,778
44529.0,153,271
44529.0,265,743
44530.0,273,778
44530.0,265,743
44531.0,273,778
44532.0,273,778
44532.0,271,533
44532.0,265,743
44533.0,273,778
44533.0,271,533
44533.0,265,743
44534.0,273,778
44534.0,271,533
44534.0,265,743
44535.0,273,778
44536.0,273,778
44537.0,273,778
44537.0,39,662
44538.0,273,778
44538.0,39,662
44538.0,265,743
44540.0,273,778
44541.0,273,778
44542.0,273,778
44547.0,273,778
44549.0,271,533
44550.0,63,481
44550.0,63,709
44550.0,265,743
44551.0,63,709
44551.0,105,113
44551.0,265,743
44552.0,105,113
44553.0,63,709
44554.0,63,709
44554.0,105,113
44555.0,63,709
44555.0,105,113
44556.0,105,113
44557.0,105,113
44558.0,105,113
44559.0,271,533
44559.0,105,113
44560.0,271,533
44560.0,105,113
44561.0,271,533
44561.0,63,481
44562.0,271,533
44564.0,265,743
44565.0,265,743
44566.0,265,743
44567.0,265,743
44568.0,265,743
44569.0,265,743
44570.0,265,743
44571.0,265,743
44577.0,271,533
44578.0,265,743
44579.0,265,743
44580.0,271,533
44580.0,265,743
44581.0,265,743
44582.0,265,743
44588.0,56,132
44589.0,265,743
44590.0,265,743
44591.0,271,533
44599.0,153,271
44604.0,265,743
44605.0,265,743
44606.0,265,743
44607.0,265,743
44608.0,265,743
44613.0,29,791
44614.0,265,743
44615.0,265,743
44616.0,265,743
44617.0,265,743
44618.0,265,743
44619.0,265,743
44625.0,265,743
44630.0,265,743
44632.0,265,743
44635.0,265,743
44636.0,265,743
44638.0,63,709
44639.0,265,743
44643.0,63,481
44677.0,56,132
44681.0,265,743
44700.0,311,662
44707.0,779,819
44708.0,181,804
44708.0,779,819
44715.0,265,743
44719.0,311,804
44719.0,194,804
44720.0,194,804
44721.0,194,804
44722.0,194,804
44723.0,194,804
44723.0,265,743
44724.0,194,804
44724.0,265,743
44726.0,265,743
44727.0,255,826
44728.0,255,826
44730.0,194,804
44732.0,184,751
44732.0,181,804
44733.0,181,804
44733.0,751,826
44734.0,184,265
44734.0,181,804
44735.0,265,826
44735.0,181,804
44736.0,184,751
44736.0,181,804
44737.0,184,751
44737.0,181,804
44738.0,184,751
44738.0,181,804
44739.0,184,751
44739.0,181,804
44740.0,184,751
44740.0,181,804
44741.0,184,751
44741.0,181,804
44742.0,181,804
44742.0,184,751
44743.0,181,804
44744.0,181,804
44745.0,184,751
44745.0,181,804
44746.0,181,804
44747.0,181,804
44748.0,181,804
44749.0,273,743
44750.0,273,743
44750.0,181,804
44751.0,181,804
44752.0,181,804
44753.0,181,804
44754.0,181,804
44755.0,181,804
44757.0,511,804
44757.0,184,751
44758.0,511,804
44759.0,511,804
44762.0,63,499
44763.0,63,499
44770.0,15,123
44773.0,122,153
44778.0,153,154
44780.0,39,181
44781.0,39,181
44781.0,15,123
44784.0,122,153
44788.0,39,181
44792.0,15,123
44810.0,122,153
44811.0,122,153
44812.0,273,743
44813.0,273,743
44814.0,273,743
44817.0,273,743
44824.0,273,743
44833.0,265,826
44834.0,265,826
44834.0,223,311
44837.0,273,743
44838.0,273,743
44839.0,273,743
44839.0,15,123
44840.0,273,743
44841.0,273,743
44842.0,273,743
44843.0,273,743
44846.0,273,743
44848.0,273,743
44848.0,184,255
44849.0,273,743
44850.0,273,743
44851.0,273,743
44852.0,273,743
44853.0,48,209
44853.0,273,743
44854.0,48,209
44854.0,273,743
44855.0,48,209
44856.0,48,209
44857.0,48,209
44857.0,63,481
44863.0,17,50
44863.0,17,134
44863.0,50,134
44863.0,153,271
44864.0,17,134
44864.0,50,134
44864.0,153,271
44865.0,153,271
44866.0,153,271
44867.0,153,271
44868.0,153,271
44872.0,153,271
44875.0,95,194
44890.0,122,154
44891.0,95,311
44892.0,122,154
44893.0,122,154
44893.0,95,194
44894.0,122,154
44894.0,95,194
44895.0,122,154
44895.0,95,194
44896.0,95,311
44900.0,122,154
44901.0,120,987
44902.0,819,987
44902.0,196,779
44905.0,122,154
44905.0,196,987
44906.0,122,154
44907.0,122,154
44908.0,113,194
44909.0,122,154
44909.0,113,194
44923.0,285,431
44924.0,285,431
44925.0,285,431
44926.0,172,987
44931.0,15,123
44932.0,172,987
44932.0,15,123
44935.0,15,123
44935.0,172,987
44937.0,285,431
47679.0,268,826
47680.0,35,826
47702.0,273,743
47703.0,273,743
47704.0,273,743
47707.0,209,875
47708.0,209,875
47715.0,273,743
47726.0,80,102
47729.0,265,826
47729.0,134,784
47730.0,265,826
47731.0,265,826
47734.0,205,285
47735.0,205,285
47747.0,271,499
47765.0,285,431
47766.0,285,431
47767.0,285,431
47773.0,95,223
47775.0,50,784
47783.0,265,826
47792.0,63,709
47795.0,255,709
47796.0,255,709
47797.0,285,431
47801.0,63,709
47802.0,63,709
47804.0,63,481
47807.0,63,481
47808.0,63,481
47809.0,63,481
47810.0,267,603
47813.0,17,80
47820.0,63,709
47820.0,39,223
47826.0,63,481
47829.0,63,481
47831.0,17,80
47832.0,17,80
47833.0,63,481
47833.0,17,80
47834.0,63,481
47835.0,63,481
47842.0,39,79
47845.0,39,662
47869.0,150,533
47870.0,150,533
47871.0,150,533
47872.0,223,496
47872.0,150,533
47873.0,150,533
47874.0,150,533
47875.0,150,533
47876.0,150,533
47877.0,150,533
47878.0,194,786
47878.0,150,533
47879.0,150,533
47879.0,102,804
47879.0,194,765
47880.0,194,765
47880.0,194,786
47881.0,184,265
47881.0,194,786
47882.0,194,786
47883.0,172,196
47887.0,150,533
47889.0,150,533
47892.0,150,533
47895.0,194,786
47896.0,194,786
47896.0,150,533
47897.0,150,533
47897.0,194,786
47898.0,194,786
47898.0,150,533
47899.0,150,533
47899.0,194,786
47900.0,194,786
47900.0,150,533
47901.0,194,786
47901.0,150,533
47902.0,150,533
47902.0,194,786
47903.0,194,786
47903.0,150,533
47904.0,222,267
47904.0,150,533
47905.0,150,533
47905.0,222,267
47905.0,194,786
47905.0,105,513
47906.0,194,786
47906.0,150,533
47907.0,194,786
47909.0,222,267
47912.0,153,271
47913.0,153,271
47914.0,153,271
47915.0,153,271
47916.0,153,271
47917.0,153,271
47918.0,153,271
47919.0,153,271
47920.0,153,271
47922.0,153,271
47922.0,150,533
47923.0,153,271
47923.0,150,533
47924.0,222,267
47924.0,153,271
47925.0,153,271
47926.0,153,271
47927.0,153,271
47928.0,222,267
47928.0,153,271
47929.0,153,271
47930.0,153,271
47931.0,153,271
47932.0,222,267
47932.0,153,271
47933.0,222,267
47933.0,153,271
47933.0,194,786
47934.0,222,267
47934.0,153,271
47935.0,153,271
47936.0,153,271
47937.0,153,271
47938.0,153,271
47939.0,153,271
47940.0,153,271
47941.0,153,271
47942.0,153,271
47943.0,153,271
47944.0,153,271
47944.0,150,533
47945.0,153,271
47946.0,153,271
47947.0,153,271
47948.0,153,271
47949.0,153,271
47950.0,153,271
47951.0,153,271
47952.0,153,271
47953.0,153,271
47954.0,153,271
47958.0,153,271
47959.0,153,271
47960.0,153,271
47962.0,153,271
47963.0,153,271
47965.0,153,271
47968.0,153,271
47969.0,153,271
47970.0,153,271
47971.0,153,271
47972.0,153,271
47973.0,153,271
47974.0,153,271
47975.0,153,271
47976.0,153,271
47977.0,153,271
47978.0,153,271
47979.0,153,271
47980.0,153,271
47981.0,153,271
47982.0,153,271
47983.0,153,271
47984.0,153,271
47985.0,153,271
47987.0,153,271
47990.0,153,271
47992.0,153,271
47993.0,153,271
47994.0,153,271
47995.0,153,271
48008.0,255,826
48009.0,255,265
48010.0,255,826
48010.0,255,265
48011.0,255,826
48014.0,153,271
48015.0,194,804
48015.0,153,271
48016.0,194,804
48016.0,134,709
48017.0,194,804
48022.0,153,271
48023.0,194,804
48023.0,153,271
48024.0,194,804
48024.0,153,271
48025.0,194,804
48025.0,153,271
48026.0,194,804
48026.0,153,271
48027.0,311,804
48027.0,194,804
48027.0,153,271
48028.0,194,804
48028.0,153,271
48029.0,194,804
48029.0,184,255
48029.0,153,271
48030.0,194,804
48030.0,184,255
48030.0,153,271
48031.0,194,804
48031.0,153,271
48032.0,194,804
48032.0,153,271
48033.0,194,804
48033.0,153,271
48034.0,153,271
48034.0,194,804
48035.0,194,804
48035.0,153,271
48036.0,194,804
48036.0,153,271
48037.0,194,804
48037.0,153,271
48038.0,194,804
48038.0,153,271
48039.0,153,271
48040.0,122,154
48040.0,153,271
48041.0,153,154
48041.0,153,271
48041.0,122,154
48042.0,153,271
48042.0,122,154
48043.0,122,154
48043.0,153,271
48044.0,153,271
48045.0,153,271
48046.0,153,271
48047.0,222,267
48047.0,153,271
48048.0,153,271
48049.0,153,271
48050.0,213,223
48050.0,153,271
48051.0,153,271
48052.0,184,268
48052.0,222,267
48054.0,153,271
48055.0,122,154
48055.0,153,271
48056.0,153,271
48057.0,153,271
48058.0,153,271
48061.0,743,826
48062.0,153,271
48063.0,268,826
48066.0,153,271
48067.0,285,431
48069.0,184,255
48069.0,153,271
48071.0,153,271
48073.0,153,271
48074.0,153,271
48076.0,153,271
48078.0,153,271
48079.0,285,431
48079.0,105,513
48080.0,285,431
48081.0,285,431
48082.0,105,513
48085.0,153,271
48087.0,153,271
48089.0,153,271
48090.0,153,271
48091.0,153,271
48091.0,56,791
